id,brewery_id,name_x,style,abv,ibu,ounces,name_y,city,state
1291,143,Narragansett Bohemian Pilsner,German Pilsener,0.086,35,16,Narragansett Brewing Company,Providence, RI
1093,143,Narragansett Summer Ale,American Pale Wheat Ale,0.042,24,12,Narragansett Brewing Company,Providence, RI
580,143,Narragansett Cream Ale,Cream Ale,0.05,22,16,Narragansett Brewing Company,Providence, RI
403,143,Narragansett Summer Ale,American Pale Wheat Ale,0.042,24,16,Narragansett Brewing Company,Providence, RI
316,143,Narragansett Porter,American Porter,0.07,22,16,Narragansett Brewing Company,Providence, RI
315,143,Narragansett Bock,Bock,0.065,32,16,Narragansett Brewing Company,Providence, RI
314,143,Narragansett Fest Lager,Märzen / Oktoberfest,0.055,15,16,Narragansett Brewing Company,Providence, RI
1265,387,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,0.085,86,16,Natian Brewery,Portland, OR
747,387,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,0.085,86,16,Natian Brewery,Portland, OR
1705,337,Wick For Brains,Pumpkin Ale,0.061,11,12,Nebraska Brewing Company,Papillion, NE
1148,337,Nebraska India Pale Ale,American IPA,0.065,65,12,Nebraska Brewing Company,Papillion, NE
1147,337,EOS Hefeweizen,Hefeweizen,0.048,10,12,Nebraska Brewing Company,Papillion, NE
1146,337,Brunette Nut Brown Ale,English Brown Ale,0.048,15,12,Nebraska Brewing Company,Papillion, NE
1145,337,Cardinal Pale Ale,American Pale Ale (APA),0.057,29,12,Nebraska Brewing Company,Papillion, NE
2475,82,Slow Ride,American IPA,0.045,40,12,New Belgium Brewing Company,Fort Collins, CO
2230,82,Ranger IPA,American IPA,0.065,70,12,New Belgium Brewing Company,Fort Collins, CO
1987,82,Shift,American Pale Lager,0.05,29,12,New Belgium Brewing Company,Fort Collins, CO
1978,82,1554 Black Lager,Euro Dark Lager,0.056,21,12,New Belgium Brewing Company,Fort Collins, CO
1586,82,Fat Tire Amber Ale,American Amber / Red Ale,0.052,18,12,New Belgium Brewing Company,Fort Collins, CO
952,82,Shift (1),American Pale Lager,0.05,29,12,New Belgium Brewing Company,Fort Collins, CO
748,82,Fat Tire Amber Ale (2011),American Amber / Red Ale,0.052,18,12,New Belgium Brewing Company,Fort Collins, CO
578,82,Shift,American Pale Lager,0.05,29,16,New Belgium Brewing Company,Fort Collins, CO
564,82,Ranger IPA,American IPA,0.065,70,16,New Belgium Brewing Company,Fort Collins, CO
563,82,Fat Tire Amber Ale,American Amber / Red Ale,0.052,18,16,New Belgium Brewing Company,Fort Collins, CO
115,82,Ranger IPA (Current),American IPA,0.065,70,12,New Belgium Brewing Company,Fort Collins, CO
71,82,Fat Tire Amber Ale (2008),American Amber / Red Ale,0.052,18,12,New Belgium Brewing Company,Fort Collins, CO
1417,410,Weiss Trash Culture,Berliner Weissbier,0.034,6,12,New England Brewing Company,Woodbridge, CT
320,410,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,0.088,85,12,New England Brewing Company,Woodbridge, CT
42,410,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,0.088,85,16,New England Brewing Company,Woodbridge, CT
2043,241,Skylight,Dunkelweizen,0.056,20,12,New Republic Brewing Company,College Station, TX
2042,241,Kadigan,American Blonde Ale,0.056,30,12,New Republic Brewing Company,College Station, TX
2041,241,Dammit Jim!,American Amber / Red Ale,0.052,50,12,New Republic Brewing Company,College Station, TX
2050,238,Cream Ale,Cream Ale,0.042,35,12,Newburgh Brewing Company,Newburgh, NY
1622,359,Jam Session,American Pale Ale (APA),0.051,31,16,NoDa Brewing Company,Charlotte, NC
1621,359,Hop Drop 'N Roll IPA,American IPA,0.072,80,16,NoDa Brewing Company,Charlotte, NC
2692,0,Get Together,American IPA,0.045,50,16,NorthGate Brewing ,Minneapolis, MN
2691,0,Maggie's Leap,Milk / Sweet Stout,0.049,26,16,NorthGate Brewing ,Minneapolis, MN
2690,0,Wall's End,English Brown Ale,0.048,19,16,NorthGate Brewing ,Minneapolis, MN
2689,0,Pumpion,Pumpkin Ale,0.06,38,16,NorthGate Brewing ,Minneapolis, MN
2688,0,Stronghold,American Porter,0.06,25,16,NorthGate Brewing ,Minneapolis, MN
2687,0,Parapet ESB,Extra Special / Strong Bitter (ESB),0.056,47,16,NorthGate Brewing ,Minneapolis, MN
1226,450,Three Skulls Ale Pale Ale,American Pale Ale (APA),0.063,42,16,Northwest Brewing Company,Pacific, WA
1258,442,5 Day IPA,American IPA,0.061,66,12,O'Fallon Brewery,O'Fallon, MO
128,442,O'Fallon Wheach,Fruit / Vegetable Beer,0.051,7,12,O'Fallon Brewery,O'Fallon, MO
2331,150,Watershed IPA,American IPA,0.067,70,12,Oakshire Brewing,Eugene, OR
1669,150,Oakshire Amber Ale,American Amber / Red Ale,0.054,24,12,Oakshire Brewing,Eugene, OR
1668,150,Overcast Espresso Stout,American Stout,0.058,27,12,Oakshire Brewing,Eugene, OR
999,150,Watershed IPA (2013),American IPA,0.067,70,12,Oakshire Brewing,Eugene, OR
2247,184,Lake Monster,Baltic Porter,0.082,25,16,Oasis Texas Brewing Company,Austin, TX
2071,184,London Homesick Ale,English Bitter,0.049,27,12,Oasis Texas Brewing Company,Austin, TX
2070,184,Luchesa Lager,Keller Bier / Zwickel Bier,0.048,35,12,Oasis Texas Brewing Company,Austin, TX
2069,184,Slow Ride,American Pale Ale (APA),0.048,35,12,Oasis Texas Brewing Company,Austin, TX
2335,148,Perpetual Darkness,Belgian Strong Dark Ale,0.092,72,12,Odyssey Beerwerks,Arvada, CO
2334,148,Clan Warrior,Scotch Ale / Wee Heavy,0.087,29,12,Odyssey Beerwerks,Arvada, CO
2333,148,Psycho Penguin Vanilla Porter,American Porter,0.054,36,12,Odyssey Beerwerks,Arvada, CO
1059,471,The Hole in Hadrian's Wall,Scottish Ale,0.095,19,16,Okoboji Brewing Company,Spirit Lake, IA
1058,471,33 Select Brown Ale,American Brown Ale,0.065,26,16,Okoboji Brewing Company,Spirit Lake, IA
603,471,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,0.06,29,16,Okoboji Brewing Company,Spirit Lake, IA
602,471,Boji Blue Pale Ale,American Pale Ale (APA),0.05,45,16,Okoboji Brewing Company,Spirit Lake, IA
601,471,Winter Games Select #32 Stout,American Stout,0.057,26,16,Okoboji Brewing Company,Spirit Lake, IA
600,471,Boji Beach Golden Rye Ale,Rye Beer,0.05,23,16,Okoboji Brewing Company,Spirit Lake, IA
1487,301,Falling Down Brown Ale,American Brown Ale,0.065,65,16,Old Forge Brewing Company,Danville, PA
1394,301,Old Forge Pumpkin Ale,Pumpkin Ale,0.046,20,16,Old Forge Brewing Company,Danville, PA
2302,166,Pinner Throwback IPA,American IPA,0.049,35,12,Oskar Blues Brewery,Longmont, CO
1444,166,Dale's Pale Ale,American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Longmont, CO
1252,166,Dale's Pale Ale,American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Longmont, CO
1167,166,Mama's Little Yella Pils,Czech Pilsener,0.053,35,19.2,Oskar Blues Brewery,Longmont, CO
955,166,Dale's Pale Ale,American Pale Ale (APA),0.065,65,19.2,Oskar Blues Brewery,Longmont, CO
892,166,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Longmont, CO
828,166,Dale's Pale Ale (2012),American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Longmont, CO
806,166,Gordon Imperial Red (2010),American Double / Imperial IPA,0.087,85,12,Oskar Blues Brewery,Longmont, CO
755,166,Dale's Pale Ale (2011),American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Longmont, CO
754,166,Dale's Pale Ale (2010),American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Longmont, CO
726,166,G'KNIGHT (16 oz.),American Double / Imperial IPA,0.087,85,16,Oskar Blues Brewery,Longmont, CO
585,166,HGH (Home Grown Hops): Part Duh,American Strong Ale,0.08,70,12,Oskar Blues Brewery,Longmont, CO
391,166,One Hit Wonder,American Double / Imperial IPA,0.09,60,12,Oskar Blues Brewery,Longmont, CO
388,166,G'KNIGHT (12 oz.),American Double / Imperial IPA,0.087,85,12,Oskar Blues Brewery,Longmont, CO
8,166,Ten Fidy Imperial Stout,Russian Imperial Stout,0.099,98,12,Oskar Blues Brewery,Longmont, CO
7,166,Mama's Little Yella Pils,Czech Pilsener,0.053,35,12,Oskar Blues Brewery,Longmont, CO
6,166,GUBNA Imperial IPA,American Double / Imperial IPA,0.099,100,12,Oskar Blues Brewery,Longmont, CO
5,166,Old Chub,Scottish Ale,0.08,35,12,Oskar Blues Brewery,Longmont, CO
4,166,Gordon Ale (2009),American Double / Imperial IPA,0.087,85,12,Oskar Blues Brewery,Longmont, CO
1,166,Dale's Pale Ale,American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Longmont, CO
805,503,Gordon (2005),American Double / Imperial IPA,0.092,85,12,Oskar Blues Brewery,Lyons, CO
804,503,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,0.095,98,12,Oskar Blues Brewery,Lyons, CO
803,503,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,0.099,98,12,Oskar Blues Brewery,Lyons, CO
787,503,Old Chub (2008),Scottish Ale,0.08,35,12,Oskar Blues Brewery,Lyons, CO
786,503,Old Chub (2004),Scottish Ale,0.08,35,12,Oskar Blues Brewery,Lyons, CO
785,503,Old Chub (2003),Scottish Ale,0.08,35,12,Oskar Blues Brewery,Lyons, CO
745,503,Dale's Pale Ale (2008),American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Lyons, CO
744,503,Dale's Pale Ale (2006),American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Lyons, CO
743,503,Dale's Pale Ale (2004),American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Lyons, CO
742,503,Dale's Pale Ale (2003),American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Lyons, CO
741,503,Dale's Pale Ale (2002),American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery,Lyons, CO
733,503,Gordon Beer (2006),American Double / Imperial IPA,0.087,60,12,Oskar Blues Brewery,Lyons, CO
1533,389,G'KNIGHT,American Double / Imperial IPA,0.087,85,12,Oskar Blues Brewery (North Carol...,Brevard, NC
1532,389,Ten Fidy,Russian Imperial Stout,0.099,98,12,Oskar Blues Brewery (North Carol...,Brevard, NC
1328,389,Deviant Dale's IPA,American Double / Imperial IPA,0.08,85,16,Oskar Blues Brewery (North Carol...,Brevard, NC
1175,389,Old Chub,Scottish Ale,0.08,35,12,Oskar Blues Brewery (North Carol...,Brevard, NC
1166,389,Dale's Pale Ale,American Pale Ale (APA),0.065,65,19.2,Oskar Blues Brewery (North Carol...,Brevard, NC
1065,389,Dale's Pale Ale,American Pale Ale (APA),0.065,65,12,Oskar Blues Brewery (North Carol...,Brevard, NC
1908,275,Fresh Slice White IPA,American White IPA,0.055,45,12,Otter Creek Brewing,Middlebury, VT
1946,261,Overgrown American Pale Ale,American Pale Ale (APA),0.055,55,12,Otter Creek Brewing,Waterbury, VT
1961,259,Ozark American Pale Ale,American Pale Ale (APA),0.04,39,12,Ozark Beer Company,Rogers, AR
1268,441,Rustic Red,Irish Red Ale,0.052,23,16,Pateros Creek Brewing Company,Fort Collins, CO
697,441,Stimulator Pale Ale,American Pale Ale (APA),0.053,48,16,Pateros Creek Brewing Company,Fort Collins, CO
696,441,Old Town Ale,Kölsch,0.045,22,16,Pateros Creek Brewing Company,Fort Collins, CO
695,441,Car 21,English Bitter,0.044,28,16,Pateros Creek Brewing Company,Fort Collins, CO
694,441,Cache La Porter,American Porter,0.05,24,16,Pateros Creek Brewing Company,Fort Collins, CO
1805,307,Rodeo Rye Pale Ale,American Pale Ale (APA),0.042,35,12,Payette Brewing Company,Garden City, ID
1048,307,Outlaw IPA,American IPA,0.062,65,12,Payette Brewing Company,Garden City, ID
890,307,Payette Pale Ale,American Pale Ale (APA),0.048,35,12,Payette Brewing Company,Garden City, ID
775,307,Mutton Buster,American Brown Ale,0.055,25,12,Payette Brewing Company,Garden City, ID
1930,266,Summer Session Ale,American Pale Wheat Ale,0.05,61,12,Peak Organic Brewing Company,Portland, ME
2238,187,Lobo Lito,Light Lager,0.04,12,12,Pedernales Brewing Company,Fredericksburg, TX
2144,187,Robert Earl Keen Honey Pils,American Pilsner,0.05,17,12,Pedernales Brewing Company,Fredericksburg, TX
2175,205,Mound Builder IPA,American IPA,0.065,77,12,People's Brewing Company,Lafayette, IN
2168,205,Amazon Princess IPA,American IPA,0.062,62,12,People's Brewing Company,Lafayette, IN
2633,13,Hotbox Brown,American Brown Ale,0.055,10,12,Perrin Brewing Company,Comstock Park, MI
2632,13,Gold,American Blonde Ale,0.048,15,12,Perrin Brewing Company,Comstock Park, MI
2630,13,98 Problems (Cuz A Hop Ain't One),American IPA,0.065,65,12,Perrin Brewing Company,Comstock Park, MI
2629,13,Veteran’s Pale Ale (VPA),American Pale Ale (APA),0.05,40,12,Perrin Brewing Company,Comstock Park, MI
2628,13,Grapefruit IPA,American IPA,0.05,35,12,Perrin Brewing Company,Comstock Park, MI
2635,11,Sparkle,American Pale Lager,0.041,12,16,Petoskey Brewing,Petoskey, MI
1404,11,North 45 Amber Ale,American Amber / Red Ale,0.059,25,16,Petoskey Brewing,Petoskey, MI
1403,11,Horny Monk,Dubbel,0.069,20,16,Petoskey Brewing,Petoskey, MI
1402,11,Mind's Eye PA,American IPA,0.067,74,16,Petoskey Brewing,Petoskey, MI
2312,157,Camelback,American IPA,0.061,60,12,Phoenix Ale Brewery,Phoenix, AZ
1384,355,Elephant Rock IPA,American IPA,0.07,75,12,Pikes Peak Brewing Company,Monument, CO
1791,314,Hot Date Ale,Chile Beer,0.06,20,16,Piney River Brewing Company,Bucryus, MO
1491,314,Sweet Potato Ale,Fruit / Vegetable Beer,0.06,24,16,Piney River Brewing Company,Bucryus, MO
1335,314,Float Trip Ale,American Blonde Ale,0.045,18,16,Piney River Brewing Company,Bucryus, MO
847,314,Old Tom Porter,American Porter,0.055,25,16,Piney River Brewing Company,Bucryus, MO
846,314,Black Walnut Wheat,American Dark Wheat Ale,0.045,18,16,Piney River Brewing Company,Bucryus, MO
521,314,McKinney Eddy Amber Ale,American Amber / Red Ale,0.055,20,16,Piney River Brewing Company,Bucryus, MO
479,314,Missouri Mule India Pale Ale,American IPA,0.07,70,16,Piney River Brewing Company,Bucryus, MO
1760,324,GreyBeard™ IPA,American IPA,0.069,51,12,Pisgah Brewing Company,Black Mountain, NC
1759,324,Pisgah Pale Ale,American Pale Ale (APA),0.057,31,12,Pisgah Brewing Company,Black Mountain, NC
2553,55,Mazzie,American Pale Ale (APA),0.054,45,12,Pollyanna Brewing Company,Lemont, IL
2360,135,Morning Wood Wheat (Current),American Pale Wheat Ale,0.059,14,12,Pug Ryan's Brewery,Dillon, CO
1463,135,Hideout Helles,Munich Helles Lager,0.069,17,12,Pug Ryan's Brewery,Dillon, CO
1462,135,Dead Eye Dunkel,Munich Dunkel Lager,0.06,15,12,Pug Ryan's Brewery,Dillon, CO
1461,135,Peacemaker Pilsner,Czech Pilsener,0.058,21,12,Pug Ryan's Brewery,Dillon, CO
711,135,Over the Rail Pale Ale,American Pale Ale (APA),0.057,68,12,Pug Ryan's Brewery,Dillon, CO
188,135,Pallavicini Pilsner (2009),Czech Pilsener,0.058,21,12,Pug Ryan's Brewery,Dillon, CO
130,135,Morning Wood Wheat (Current),American Pale Wheat Ale,0.059,14,12,Pug Ryan's Brewery,Dillon, CO
399,544,Pyramid Hefeweizen (2011),Hefeweizen,0.052,18,12,Pyramid Breweries,Seattle, WA
82,544,Haywire Hefeweizen (2010),Hefeweizen,0.052,18,16,Pyramid Breweries,Seattle, WA
2031,246,Golden Fleece,Belgian Pale Ale,0.045,35,12,Quest Brewing Company,Greenville, SC
2030,246,Smoking Mirror,American Porter,0.055,30,12,Quest Brewing Company,Greenville, SC
2229,176,Pride of Texas Pale Ale,American Pale Ale (APA),0.058,60,12,Rahr & Sons Brewing Company,Fort Worth, TX
2370,128,18th Anniversary Gose,Gose,0.044,5,12,Real Ale Brewing Company,Blanco, TX
2211,128,White (2015),Witbier,0.046,25,12,Real Ale Brewing Company,Blanco, TX
1861,128,BLAKKR,American Black Ale,0.099,85,12,Real Ale Brewing Company,Blanco, TX
1718,128,Firemans #4 Blonde Ale (2013),American Blonde Ale,0.051,21,12,Real Ale Brewing Company,Blanco, TX
1091,128,Hans' Pils (2015),German Pilsener,0.053,52,12,Real Ale Brewing Company,Blanco, TX
1086,128,Four Squared (2015),American Blonde Ale,0.06,50,12,Real Ale Brewing Company,Blanco, TX
830,128,Firemans #4 Blonde Ale (2015),American Blonde Ale,0.051,21,12,Real Ale Brewing Company,Blanco, TX
1021,475,Watership Brown Ale,American Brown Ale,0.072,55,12,Red Hare Brewing Company,Marietta, GA
938,475,Gangway IPA,American IPA,0.062,55,12,Red Hare Brewing Company,Marietta, GA
2516,68,Farmer's Daughter Blonde,American Blonde Ale,0.051,17,16,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
2515,68,Pump House IPA,American IPA,0.055,45,16,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
2513,68,Vanilla Porter,American Porter,0.047,25,16,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
2512,68,Honey Rye,Rye Beer,0.058,18,16,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
945,487,Long Hammer IPA,American IPA,0.065,44,16,Redhook Brewery,Woodinville, WA
583,487,Long Hammer IPA,American IPA,0.065,44,12,Redhook Brewery,Woodinville, WA
339,487,Copper Hook (2011),American Amber / Red Ale,0.058,27,12,Redhook Brewery,Woodinville, WA
2087,225,Blood Orange Wit,Witbier,0.05,16,16,Refuge Brewery,Temecula, CA
2414,110,Consilium,American Pale Ale (APA),0.05,40,12,Renegade Brewing Company,Denver, CO
1581,110,Hammer & Sickle,Russian Imperial Stout,0.09,60,12,Renegade Brewing Company,Denver, CO
1176,110,Redacted Rye IPA,American IPA,0.07,100,16,Renegade Brewing Company,Denver, CO
1006,110,Elevation Triple India Pale Ale,American Double / Imperial IPA,0.099,100,12,Renegade Brewing Company,Denver, CO
1005,110,5:00 O'Clock Afternoon Ale,American Blonde Ale,0.05,25,16,Renegade Brewing Company,Denver, CO
636,110,Ryeteous Rye IPA (2012),American IPA,0.07,100,16,Renegade Brewing Company,Denver, CO
2576,44,Fist City,American Pale Ale (APA),0.055,40,12,Revolution Brewing Company,Chicago, IL
609,44,Rosa Hibiscus Ale,Herbed / Spiced Beer,0.058,15,12,Revolution Brewing Company,Chicago, IL
418,44,Fistmas Ale,Herbed / Spiced Beer,0.061,31,12,Revolution Brewing Company,Chicago, IL
417,44,Oktoberfest Revolution,Märzen / Oktoberfest,0.057,25,12,Revolution Brewing Company,Chicago, IL
416,44,Eugene Porter,American Porter,0.068,28,12,Revolution Brewing Company,Chicago, IL
415,44,Anti-Hero IPA,American IPA,0.065,70,12,Revolution Brewing Company,Chicago, IL
414,44,Bottom Up Belgian Wit,Witbier,0.05,14,12,Revolution Brewing Company,Chicago, IL
2452,93,Hustle,American Amber / Red Ale,0.057,42,12,Rhinegeist Brewery,Cincinnati, OH
2451,93,Pure Fury,American Pale Ale (APA),0.055,42,12,Rhinegeist Brewery,Cincinnati, OH
2132,93,Dad,American Amber / Red Ale,0.06,60,12,Rhinegeist Brewery,Cincinnati, OH
1993,93,Panther,American Porter,0.058,35,12,Rhinegeist Brewery,Cincinnati, OH
1992,93,Franz,Märzen / Oktoberfest,0.052,21,12,Rhinegeist Brewery,Cincinnati, OH
1935,93,Zen,American Pale Ale (APA),0.043,45,12,Rhinegeist Brewery,Cincinnati, OH
1852,93,Truth,American IPA,0.072,75,12,Rhinegeist Brewery,Cincinnati, OH
1851,93,Cougar,American Blonde Ale,0.048,25,12,Rhinegeist Brewery,Cincinnati, OH
1771,321,Lil SIPA,American IPA,0.05,55,16,Rivertown Brewing Company,Lockland, OH
1654,321,Hop Bomber Rye Pale Ale,American Pale Ale (APA),0.055,60,16,Rivertown Brewing Company,Lockland, OH
2579,43,Jah Mon,American IPA,0.05,100,12,Rivertowne Brewing Company,Export, PA
1577,376,12th Round,American Strong Ale,0.076,78,16,RoughTail Brewing Company,Midwest City, OK
1576,376,RoughTail IPA,American IPA,0.07,80,16,RoughTail Brewing Company,Midwest City, OK
2304,164,Sundown,Saison / Farmhouse Ale,0.071,36,12,Round Guys Brewing,Lansdale, PA
1842,164,Original Slacker Ale,English Brown Ale,0.056,40,12,Round Guys Brewing,Lansdale, PA
1552,164,Dog Days Summer Ale,Kölsch,0.045,28,12,Round Guys Brewing,Lansdale, PA
1479,397,1881 California Red,American Amber / Red Ale,0.056,35,12,Ruhstaller Beer Company,Sacramento, CA
1478,397,CAPT Black IPA,American Black Ale,0.073,55,12,Ruhstaller Beer Company,Sacramento, CA
1370,397,Ruhstaller's Gilt Edge Lager Beer,American Amber / Red Lager,0.048,42,12,Ruhstaller Beer Company,Sacramento, CA
883,397,CAPT Black IPA,American Black Ale,0.073,55,16,Ruhstaller Beer Company,Sacramento, CA
882,397,1881 California Red Ale,American Amber / Red Ale,0.056,35,16,Ruhstaller Beer Company,Sacramento, CA
1868,288,Saint Archer White Ale,Witbier,0.05,15,12,Saint Archer Brewery,San Diego, CA
1867,288,Saint Archer IPA,American IPA,0.068,66,12,Saint Archer Brewery,San Diego, CA
1865,288,Saint Archer Pale Ale,American Pale Ale (APA),0.052,40,12,Saint Archer Brewery,San Diego, CA
1864,288,Saint Archer Blonde,Kölsch,0.048,22,12,Saint Archer Brewery,San Diego, CA
2599,30,Sex Panther,American Porter,0.069,20,12,SanTan Brewing Company,Chandler, AZ
2073,30,Winter Warmer (Vault Series),Winter Warmer,0.095,25,16,SanTan Brewing Company,Chandler, AZ
2063,30,Count Hopula (Vault Series),American Double / Imperial IPA,0.091,99,16,SanTan Brewing Company,Chandler, AZ
1934,30,SunSpot Golden Ale,American Blonde Ale,0.05,15,12,SanTan Brewing Company,Chandler, AZ
1073,30,Epicenter Amber Ale,American Amber / Red Ale,0.055,20,12,SanTan Brewing Company,Chandler, AZ
1072,30,SanTan HefeWeizen,Hefeweizen,0.05,15,12,SanTan Brewing Company,Chandler, AZ
1071,30,Hop Shock IPA,American IPA,0.07,85,12,SanTan Brewing Company,Chandler, AZ
852,30,Sex Panther (2014),American Porter,0.069,20,12,SanTan Brewing Company,Chandler, AZ
850,30,Devil’s Ale,American Pale Ale (APA),0.055,45,12,SanTan Brewing Company,Chandler, AZ
777,30,Mr. Pineapple,Fruit / Vegetable Beer,0.05,20,12,SanTan Brewing Company,Chandler, AZ
764,30,American Idiot Ale (2012),American Pale Ale (APA),0.055,45,12,SanTan Brewing Company,Chandler, AZ
317,30,Hop Shock IPA (2010),American IPA,0.07,85,12,SanTan Brewing Company,Chandler, AZ
286,30,SanTan HefeWeizen (2010),Hefeweizen,0.05,15,12,SanTan Brewing Company,Chandler, AZ
285,30,Devil’s Ale (2010),American Pale Ale (APA),0.055,45,12,SanTan Brewing Company,Chandler, AZ
124,30,Epicenter Amber Ale (2010),American Amber / Red Ale,0.055,20,12,SanTan Brewing Company,Chandler, AZ
1392,419,Sanitas Saison Ale,Saison / Farmhouse Ale,0.058,20,12,Sanitas Brewing Company,Boulder, CO
1391,419,Sanitas Black IPA,American Black Ale,0.068,65,12,Sanitas Brewing Company,Boulder, CO
2002,252,Giant DIPA,American Double / Imperial IPA,0.089,88,16,Santa Cruz Mountain Brewing,Santa Cruz, CA
1519,392,Saison 88,Saison / Farmhouse Ale,0.055,30,12,Santa Fe Brewing Company,Santa Fe, NM
967,392,Black IPA,American Black Ale,0.071,95,12,Santa Fe Brewing Company,Santa Fe, NM
1477,398,Oval Beach Blonde Ale,American Blonde Ale,0.05,11,16,Saugatuck Brewing Company,Douglas, MI
1324,428,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,0.05,45,12,Schlafly Brewing Company,Saint Louis, MO
1078,428,Schlafly IPA,American IPA,0.045,30,12,Schlafly Brewing Company,Saint Louis, MO
1077,428,Schlafly American Brown Ale,American Brown Ale,0.05,30,12,Schlafly Brewing Company,Saint Louis, MO
588,428,Schlafly Hefeweizen,Hefeweizen,0.041,16,12,Schlafly Brewing Company,Saint Louis, MO
53,428,Schlafly Summer Lager,Munich Helles Lager,0.045,17,12,Schlafly Brewing Company,Saint Louis, MO
1302,432,Blur India Pale Ale,American IPA,0.074,60,12,Seabright Brewery,Santa Cruz, CA
918,494,Frankenlou's IPA,American IPA,0.07,105,16,Seven Brides Brewery,Silverton, OR
917,494,Becky's Black Cat Porter,American Porter,0.07,55,16,Seven Brides Brewery,Silverton, OR
2250,183,Seventh Son of a Seventh Son,American Strong Ale,0.077,40,16,Seventh Son Brewing Company,Columbus, OH
1768,183,Stone Fort Brown Ale,English Brown Ale,0.053,20,16,Seventh Son Brewing Company,Columbus, OH
1767,183,Seventh Son Hopped Red Ale,American Amber / Red Ale,0.077,40,16,Seventh Son Brewing Company,Columbus, OH
1766,183,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),0.06,53,16,Seventh Son Brewing Company,Columbus, OH
1765,183,Golden Ratio IPA,American IPA,0.07,68,16,Seventh Son Brewing Company,Columbus, OH
1539,385,Monkey Fist IPA,American IPA,0.069,65,12,Shipyard Brewing Company,Portland, ME
2239,83,Torpedo,American IPA,0.072,65,12,Sierra Nevada Brewing Company,Chico, CA
1905,83,Sierra Nevada Pale Ale,American Pale Ale (APA),0.056,37,16,Sierra Nevada Brewing Company,Chico, CA
1338,83,Old Chico Crystal Wheat,American Pale Wheat Ale,0.048,26,12,Sierra Nevada Brewing Company,Chico, CA
1295,83,Summerfest,Czech Pilsener,0.05,28,12,Sierra Nevada Brewing Company,Chico, CA
426,83,Torpedo,American IPA,0.072,65,16,Sierra Nevada Brewing Company,Chico, CA
400,83,Sierra Nevada Pale Ale,American Pale Ale (APA),0.056,37,12,Sierra Nevada Brewing Company,Chico, CA
2574,46,4Beans,Baltic Porter,0.1,52,12,Sixpoint Craft Ales,Brooklyn, NY
2479,46,Jammer,Gose,0.042,16,12,Sixpoint Craft Ales,Brooklyn, NY
2266,46,Rad,Fruit / Vegetable Beer,0.032,7,16,Sixpoint Craft Ales,Brooklyn, NY
2090,46,Bengali,American IPA,0.065,62,24,Sixpoint Craft Ales,Brooklyn, NY
1962,46,Sensi Harvest,American Pale Ale (APA),0.047,50,12,Sixpoint Craft Ales,Brooklyn, NY
1696,46,Hi-Res,American Double / Imperial IPA,0.099,111,12,Sixpoint Craft Ales,Brooklyn, NY
1608,46,Global Warmer,American Strong Ale,0.07,70,12,Sixpoint Craft Ales,Brooklyn, NY
1591,46,Autumnation (2013),American IPA,0.067,74,16,Sixpoint Craft Ales,Brooklyn, NY
1388,46,The Crisp,German Pilsener,0.054,42,16,Sixpoint Craft Ales,Brooklyn, NY
1387,46,Sweet Action,Cream Ale,0.052,34,16,Sixpoint Craft Ales,Brooklyn, NY
1386,46,Righteous Ale,Rye Beer,0.063,57,16,Sixpoint Craft Ales,Brooklyn, NY
1385,46,Bengali Tiger,American IPA,0.064,62,16,Sixpoint Craft Ales,Brooklyn, NY
1020,46,3Beans,Baltic Porter,0.099,85,12,Sixpoint Craft Ales,Brooklyn, NY
778,46,Brownstone,American Brown Ale,0.059,47,16,Sixpoint Craft Ales,Brooklyn, NY
630,46,Apollo,American Pale Wheat Ale,0.052,11,16,Sixpoint Craft Ales,Brooklyn, NY
629,46,Harbinger,Saison / Farmhouse Ale,0.049,35,16,Sixpoint Craft Ales,Brooklyn, NY
